feature,direction,lag,bucket_type,bucket,label,extreme_deciles,coverage,rows,row_share,events,rate,base,lift,ci_low,ci_high,rho,rho_deciles,sufficient,pass_build
rev_growth_accel,HIGH,6,drawdown,20-30,win_50,10,0.9251767685650966,2637,0.1002661596958175,411,0.1558589306029579,0.18460076045627377,0.8443027548625732,0.7720249638493253,0.9220041361504243,-0.9030303030303031,10,True,False
rev_growth_accel,HIGH,6,drawdown,20-30,win_100,10,0.9251767685650966,2637,0.1002661596958175,118,0.044747819491846794,0.0385171102661597,1.1617647113875327,0.9735133202626143,1.3844021447949868,,4,True,False
rev_growth_accel,HIGH,6,drawdown,20-30,launch_300,10,0.9251767685650966,2637,0.1002661596958175,33,0.012514220705346985,0.004220532319391635,2.9650811220777094,2.114580130366308,4.151612519286852,,0,False,False
rev_growth_accel,HIGH,6,drawdown,>30,win_50,10,0.8962096737498294,1975,0.10027416734362307,601,0.30430379746835445,0.289195775792039,1.0522415019200684,0.9834434563555391,1.1236668231124844,-0.3575757575757576,10,True,False
rev_growth_accel,HIGH,6,drawdown,>30,win_100,10,0.8962096737498294,1975,0.10027416734362307,208,0.10531645569620253,0.09291226645004062,1.1335043231652486,0.9959538023309762,1.2875475208325802,-0.3404271044608361,10,True,False
rev_growth_accel,HIGH,6,drawdown,>30,launch_300,10,0.8962096737498294,1975,0.10027416734362307,66,0.033417721518987344,0.026655158407798536,1.2537056057866185,0.9886721073238204,1.5867004790355623,,0,False,False
rev_growth_accel,HIGH,6,mst,0-12,win_50,10,0.898583978633699,26806,0.10021796266594885,3529,0.13164963067969856,0.11527720140423289,1.1420266026241723,1.1073727541242866,1.177596143554027,-0.34545454545454546,10,True,False
rev_growth_accel,HIGH,6,mst,0-12,win_100,10,0.898583978633699,26806,0.10021796266594885,967,0.036074013280608816,0.0255162126089346,1.4137683297080446,1.328855702224438,1.503891277548379,-0.22424242424242424,10,True,False
rev_growth_accel,HIGH,6,mst,0-12,launch_300,10,0.898583978633699,26806,0.10021796266594885,314,0.011713795418936059,0.0063743798532210245,1.8376368664344633,1.6462674451890384,2.050958002571258,0.0790277206784084,10,True,False
rev_growth_accel,HIGH,6,mst,13-24,win_50,10,0.9314705102131046,3168,0.10024681982153029,262,0.08270202020202021,0.11977090057591291,0.690501781353829,0.6145800193454329,0.7748629066104988,-0.9272727272727272,10,True,False
rev_growth_accel,HIGH,6,mst,13-24,win_100,10,0.9314705102131046,3168,0.10024681982153029,79,0.024936868686868688,0.024808556420479716,1.00517209724799,0.8083978960730511,1.2483299083981014,,1,False,False
rev_growth_accel,HIGH,6,mst,13-24,launch_300,10,0.9314705102131046,3168,0.10024681982153029,18,0.005681818181818182,0.0024998417821656856,2.272871116225547,1.4389282332579258,3.5857845096886303,,0,False,False
rev_growth_accel,HIGH,6,mst,>24,win_50,10,0.9120106085353429,5649,0.10016667848783602,578,0.10231899451230306,0.09717001205759274,1.0529894187072706,0.9744172525414562,1.1371239817282317,-0.07878787878787878,10,True,False
rev_growth_accel,HIGH,6,mst,>24,win_100,10,0.9120106085353429,5649,0.10016667848783602,157,0.02779252965126571,0.019629051705794737,1.4158875358742378,1.2133216166145373,1.6511493263139971,-0.2,6,True,False
rev_growth_accel,HIGH,6,mst,>24,launch_300,10,0.9120106085353429,5649,0.10016667848783602,14,0.0024783147459727386,0.003138520462444145,0.7896442848241726,0.47057044013966004,1.3241680953951347,,0,False,False
rev_growth_accel,HIGH,12,all,ALL,win_50,10,0.8813051401904791,34752,0.1002275539250889,4498,0.12943139963167588,0.11155333673654792,1.1602647076111225,1.1289943640588282,1.1922693695945776,-0.09090909090909091,10,True,False
rev_growth_accel,HIGH,12,all,ALL,win_100,10,0.8813051401904791,34752,0.1002275539250889,1220,0.035105893186003684,0.023966706178564938,1.4647775511764434,1.3861591832695024,1.5476838133362645,-0.18787878787878787,10,True,False
rev_growth_accel,HIGH,12,all,ALL,launch_300,10,0.8813051401904791,34752,0.1002275539250889,287,0.008258517495395948,0.005361505028393769,1.5403356803099153,1.3727246978035705,1.7282210859273095,-0.03333333333333333,9,True,False
rev_growth_accel,HIGH,12,drawdown,0-10,win_50,10,0.8796926223443958,26810,0.10021193647138858,3226,0.12032823573293547,0.09664602123850141,1.2450407599914692,1.205306723241251,1.2859004158790257,-0.09090909090909091,10,True,False
rev_growth_accel,HIGH,12,drawdown,0-10,win_100,10,0.8796926223443958,26810,0.10021193647138858,831,0.030995897053338307,0.019145301701098558,1.6189819067494644,1.5140865395346765,1.7308963763081744,-0.12727272727272726,10,True,False
rev_growth_accel,HIGH,12,drawdown,0-10,launch_300,10,0.8796926223443958,26810,0.10021193647138858,163,0.00607982096232749,0.004298535133983471,1.414393688273357,1.2137744737371594,1.6479362086294402,-0.3,5,True,False
rev_growth_accel,HIGH,12,drawdown,10-20,win_50,10,0.8905253958461855,3473,0.10024534564872276,264,0.07601497264612726,0.07781786693606581,0.9768318721532192,0.8694886211759865,1.096214735232682,-0.45454545454545453,10,True,False
rev_growth_accel,HIGH,12,drawdown,10-20,win_100,10,0.8905253958461855,3473,0.10024534564872276,69,0.019867549668874173,0.014201183431952662,1.3990066225165565,1.1076102274717061,1.765112859755761,,0,False,False
rev_growth_accel,HIGH,12,drawdown,10-20,launch_300,10,0.8905253958461855,3473,0.10024534564872276,21,0.006046645551396487,0.0033482465002164816,1.8059140959321665,1.1822162973171537,2.7556060488558805,,0,False,False
rev_growth_accel,HIGH,12,drawdown,20-30,win_50,10,0.8947831287156577,2551,0.10029092624626514,408,0.159937279498236,0.18147507469727944,0.8813181631969521,0.8057637747594527,0.962507685929307,-0.9151515151515152,10,True,False
rev_growth_accel,HIGH,12,drawdown,20-30,win_100,10,0.8947831287156577,2551,0.10029092624626514,111,0.04351234809878479,0.03652303821355559,1.1913671541880408,0.9927529424055722,1.427567215090207,,4,True,False
rev_growth_accel,HIGH,12,drawdown,20-30,launch_300,10,0.8947831287156577,2551,0.10029092624626514,15,0.005880047040376323,0.0036562352571158988,1.6082244786990554,0.9755011837589079,2.6473541269634566,,0,False,False
rev_growth_accel,HIGH,12,drawdown,>30,win_50,10,0.8698639486736133,1918,0.10032954961552545,600,0.31282586027111575,0.28827744939059474,1.0851555018695191,1.014535899900555,1.1583707399133394,-0.11515151515151516,10,True,False
rev_growth_accel,HIGH,12,drawdown,>30,win_100,10,0.8698639486736133,1918,0.10032954961552545,209,0.10896767466110532,0.09243082073547104,1.1789106035632997,1.0364107297179952,1.3383228476604931,-0.07878787878787878,10,True,False
rev_growth_accel,HIGH,12,drawdown,>30,launch_300,10,0.8698639486736133,1918,0.10032954961552545,88,0.045881126173096975,0.026154731390908615,1.7542189781021897,1.4295952639486562,2.1482536304497537,,0,False,False
rev_growth_accel,HIGH,12,mst,0-12,win_50,10,0.8754237145784691,26120,0.10023677676594406,3615,0.13839969372128638,0.1141594041054098,1.2123372122150722,1.1761192665522016,1.2494867080311745,-0.006060606060606061,10,True,False
rev_growth_accel,HIGH,12,mst,0-12,win_100,10,0.8754237145784691,26120,0.10023677676594406,1007,0.03855283307810107,0.02499779340939355,1.542249447649802,1.4515304906751483,1.6383972747789428,0.01818181818181818,10,True,False
rev_growth_accel,HIGH,12,mst,0-12,launch_300,10,0.8754237145784691,26120,0.10023677676594406,258,0.00987748851454824,0.006239854480146441,1.5829677672733848,1.401984712192131,1.7870512135086183,0.06666666666666667,9,True,False
rev_growth_accel,HIGH,12,mst,13-24,win_50,10,0.9103958499130486,3096,0.10023634538802732,298,0.0962532299741602,0.11723378767766374,0.8210365960264806,0.7366378374249121,0.9139711297785656,-0.9030303030303031,10,True,False
rev_growth_accel,HIGH,12,mst,13-24,win_100,10,0.9103958499130486,3096,0.10023634538802732,86,0.027777777777777776,0.02369929096383592,1.172093199757134,0.951436333332814,1.4421353745321315,,2,False,False
rev_growth_accel,HIGH,12,mst,13-24,launch_300,10,0.9103958499130486,3096,0.10023634538802732,25,0.008074935400516795,0.0024605821219283192,3.28171749626003,2.225309601785341,4.833630103280937,,0,False,False
rev_growth_accel,HIGH,12,mst,>24,win_50,10,0.8936559018063619,5536,0.10017914985251805,585,0.10567196531791907,0.09608946635059083,1.099724759968649,1.0182758412491408,1.1868649687611277,-0.3696969696969697,10,True,False
rev_growth_accel,HIGH,12,mst,>24,win_100,10,0.8936559018063619,5536,0.10017914985251805,127,0.022940751445086706,0.019254085159515752,1.1914744977508802,1.0031779712627344,1.4141330120830722,,4,True,False
rev_growth_accel,HIGH,12,mst,>24,launch_300,10,0.8936559018063619,5536,0.10017914985251805,4,0.000722543352601156,0.002841063317710501,0.2543214535547292,0.0989128768118519,0.6534493139182297,,0,False,False
op_margin_delta,HIGH,0,all,ALL,win_50,10,0.9690363445500967,38199,0.10019488677943696,5155,0.1349511767323752,0.1159300925646628,1.1640737426057253,1.134834919914255,1.1939458300099213,-0.1393939393939394,10,True,False
op_margin_delta,HIGH,0,all,ALL,win_100,10,0.9690363445500967,38199,0.10019488677943696,1585,0.041493232807141546,0.026090697107124777,1.5903458859982198,1.5154446202038732,1.6687813474205022,-0.15151515151515152,10,True,False
op_margin_delta,HIGH,0,all,ALL,launch_300,10,0.9690363445500967,38199,0.10019488677943696,502,0.013141705280242938,0.0062348031591068255,2.1077979440373493,1.9323216574800233,2.2989782327137256,-0.1,9,True,False
op_margin_delta,HIGH,0,drawdown,0-10,win_50,10,0.9668355687374434,29461,0.10019555495094122,3613,0.12263670615389838,0.10070909925689119,1.2177321320397647,1.1810273485364038,1.255413957059904,-0.1393939393939394,10,True,False
op_margin_delta,HIGH,0,drawdown,0-10,win_100,10,0.9668355687374434,29461,0.10019555495094122,1068,0.036251315298190825,0.02101790603159488,1.724782442346851,1.6260752521710755,1.8292429100058942,-0.2,10,True,False
op_margin_delta,HIGH,0,drawdown,0-10,launch_300,10,0.9668355687374434,29461,0.10019555495094122,378,0.012830521706663047,0.004992602921420919,2.5699063011026357,2.32492654812661,2.84032945262855,,4,True,False
op_margin_delta,HIGH,0,drawdown,10-20,win_50,10,0.9733189389265885,3794,0.10019542597580944,333,0.08777016341591988,0.07975492526276871,1.1004983469891463,0.9927693442203487,1.2186834867172138,-0.07878787878787878,10,True,False
op_margin_delta,HIGH,0,drawdown,10-20,win_100,10,0.9733189389265885,3794,0.10019542597580944,103,0.027148128624143383,0.015026673004806423,1.8066626335357,1.4930602596286766,2.183922808076591,,2,True,False
op_margin_delta,HIGH,0,drawdown,10-20,launch_300,10,0.9733189389265885,3794,0.10019542597580944,32,0.008434370057986295,0.0039613373474885125,2.12917237743806,1.5098192202587166,2.9995575047610314,,0,False,False
op_margin_delta,HIGH,0,drawdown,20-30,win_50,10,0.9804763077356035,2792,0.10017221584385763,593,0.21239255014326647,0.18710533869115958,1.1351495987714522,1.056207015189862,1.2183162182063365,0.5151515151515151,10,True,False
op_margin_delta,HIGH,0,drawdown,20-30,win_100,10,0.9804763077356035,2792,0.10017221584385763,171,0.061246418338108885,0.03917910447761194,1.5632419156774457,1.3512498815116303,1.8060076567804872,0.02857142857142857,6,True,False
op_margin_delta,HIGH,0,drawdown,20-30,launch_300,10,0.9804763077356035,2792,0.10017221584385763,25,0.008954154727793696,0.004700057405281286,1.9051160349089,1.2919945763528897,2.805337050494621,,0,False,False
op_margin_delta,HIGH,0,drawdown,>30,win_50,10,0.9771124357282613,2152,0.10021421253609016,616,0.2862453531598513,0.2957530036322995,0.9678527340189965,0.9046136956741088,1.0336674752565824,-0.6,10,True,False
op_margin_delta,HIGH,0,drawdown,>30,win_100,10,0.9771124357282613,2152,0.10021421253609016,243,0.1129182156133829,0.0980720871751886,1.1513797540749213,1.0220058630471318,1.2948195177611423,-0.6242424242424243,10,True,False
op_margin_delta,HIGH,0,drawdown,>30,launch_300,10,0.9771124357282613,2152,0.10021421253609016,67,0.031133828996282528,0.02924466797056906,1.0645984774939028,0.8408516844831545,1.3454814989495796,,0,False,False
op_margin_delta,HIGH,0,mst,0-12,win_50,10,0.9669057497522383,28837,0.10019318031784416,4042,0.1401671463744495,0.11859395303911555,1.181908038162945,1.1485257055174654,1.2160986409297863,-0.2,10,True,False
op_margin_delta,HIGH,0,mst,0-12,win_100,10,0.9669057497522383,28837,0.10019318031784416,1277,0.04428338592780109,0.027260661399375986,1.6244428291389423,1.539546095604043,1.713792809128548,-0.22424242424242424,10,True,False
op_margin_delta,HIGH,0,mst,0-12,launch_300,10,0.9669057497522383,28837,0.10019318031784416,442,0.0153275306030447,0.00709485987478024,2.160371152294176,1.9694231514842528,2.3695171164661297,0.016666666666666666,9,True,False
op_margin_delta,HIGH,0,mst,13-24,win_50,10,0.9753883337754591,3318,0.10026592529916596,499,0.15039180229053647,0.122023449776381,1.2324827938084282,1.136123210086082,1.3354688987356695,0.6848484848484848,10,True,False
op_margin_delta,HIGH,0,mst,13-24,win_100,10,0.9753883337754591,3318,0.10026592529916596,156,0.04701627486437613,0.02571618518070833,1.8282756378518623,1.5679951759992075,2.129296316706753,,3,True,False
op_margin_delta,HIGH,0,mst,13-24,launch_300,10,0.9753883337754591,3318,0.10026592529916596,22,0.006630500301386378,0.0032938474555783874,2.0129955593897066,1.3306101053374355,3.041811496103529,,0,False,False
op_margin_delta,HIGH,0,mst,>24,win_50,10,0.9758073645228584,6044,0.10016406754942742,614,0.1015883520847121,0.09988233539384499,1.0170802643344306,0.9433430182346271,1.095884723028117,-0.05454545454545454,10,True,False
op_margin_delta,HIGH,0,mst,>24,win_100,10,0.9758073645228584,6044,0.10016406754942742,152,0.02514890800794176,0.020715599675179396,1.2140082064857711,1.0375193762566455,1.4196166577017963,-0.32142857142857145,7,True,False
op_margin_delta,HIGH,0,mst,>24,launch_300,10,0.9758073645228584,6044,0.10016406754942742,38,0.00628722700198544,0.003745380421272435,1.678661789941608,1.2239625508255587,2.3008183789406966,,0,False,False
op_margin_delta,HIGH,3,all,ALL,win_50,10,0.9576340330783953,37756,0.10021207078227311,5132,0.13592541582794787,0.11550293156669612,1.1768135577533716,1.1472053223989769,1.207063140565257,-0.2,10,True,False
op_margin_delta,HIGH,3,all,ALL,win_100,10,0.9576340330783953,37756,0.10021207078227311,1531,0.040549846382032,0.025873166277825994,1.5672548905150552,1.4921468088472067,1.6459761126335892,-0.06666666666666667,10,True,False
op_margin_delta,HIGH,3,all,ALL,launch_300,10,0.9576340330783953,37756,0.10021207078227311,462,0.01223646572730162,0.006078123797314478,2.01319784449078,1.8387402016611942,2.203983593273124,0.0,9,True,False
op_margin_delta,HIGH,3,drawdown,0-10,win_50,10,0.9548633603072462,29102,0.10021556919220094,3591,0.12339358119716858,0.10011914846725484,1.2324673460194873,1.1952216226407526,1.2707059947415857,-0.09090909090909091,10,True,False
op_margin_delta,HIGH,3,drawdown,0-10,win_100,10,0.9548633603072462,29102,0.10021556919220094,1062,0.03649233729640575,0.020713237876815636,1.761788162402735,1.6606984301126597,1.8687847312043189,-0.06666666666666667,10,True,False
op_margin_delta,HIGH,3,drawdown,0-10,launch_300,10,0.9548633603072462,29102,0.10021556919220094,346,0.011889217235928801,0.004827923441944393,2.4625944008632725,2.21767779641225,2.7341982693313747,,4,True,False
op_margin_delta,HIGH,3,drawdown,10-20,win_50,10,0.9631400370141888,3755,0.10021350413664265,312,0.08308921438082556,0.0799039231385108,1.039864015647807,0.9346372291485542,1.1557554668040164,-0.3333333333333333,10,True,False
op_margin_delta,HIGH,3,drawdown,10-20,win_100,10,0.9631400370141888,3755,0.10021350413664265,72,0.019174434087882823,0.01521216973578863,1.2604667460929289,1.0027693052830282,1.5827695490170315,,1,False,False
op_margin_delta,HIGH,3,drawdown,10-20,launch_300,10,0.9631400370141888,3755,0.10021350413664265,36,0.009587217043941412,0.003949826527888978,2.4272501529492208,1.7553234295560503,3.352956024777663,,0,False,False
op_margin_delta,HIGH,3,drawdown,20-30,win_50,10,0.9737221655468393,2772,0.10014450867052023,597,0.21536796536796537,0.1870664739884393,1.1512910933536658,1.0716214111435065,1.2351721062377092,-0.1393939393939394,10,True,False
op_margin_delta,HIGH,3,drawdown,20-30,win_100,10,0.9737221655468393,2772,0.10014450867052023,165,0.05952380952380952,0.039378612716763,1.5115771079073832,1.3030049435461286,1.7511087447748468,,4,True,False
op_margin_delta,HIGH,3,drawdown,20-30,launch_300,10,0.9737221655468393,2772,0.10014450867052023,32,0.011544011544011544,0.004696531791907515,2.4579864579864577,1.7436443593110151,3.4601874812068125,,0,False,False
op_margin_delta,HIGH,3,drawdown,>30,win_50,10,0.9654183919552259,2127,0.10024979968892869,632,0.29713211095439584,0.2955648772210963,1.0053025032880587,0.9408787414297783,1.0722010390754608,-0.18787878787878787,10,True,False
op_margin_delta,HIGH,3,drawdown,>30,win_100,10,0.9654183919552259,2127,0.10024979968892869,232,0.10907381288199341,0.0977046707828628,1.1163623193040302,0.9879150661524787,1.2592358566825348,-0.3212121212121212,10,True,False
op_margin_delta,HIGH,3,drawdown,>30,launch_300,10,0.9654183919552259,2127,0.10024979968892869,48,0.022566995768688293,0.028750530235188764,0.7849245069250156,0.5934935359014727,1.0362299401669723,,0,False,False
op_margin_delta,HIGH,3,mst,0-12,win_50,10,0.9550770161087128,28491,0.10021702961381392,4059,0.14246604190797094,0.11815626835694161,1.205742563548057,1.1718010173045217,1.2404999788630022,-0.11515151515151516,10,True,False
op_margin_delta,HIGH,3,mst,0-12,win_100,10,0.9550770161087128,28491,0.10021702961381392,1252,0.043943701519778174,0.027028453039645718,1.6258311733683364,1.5400256048386796,1.7161861742101714,-0.04242424242424243,10,True,False
op_margin_delta,HIGH,3,mst,0-12,launch_300,10,0.9550770161087128,28491,0.10021702961381392,389,0.01365343441788635,0.006954093136306557,1.9633666317471745,1.7788074707060295,2.166782475348429,-0.03333333333333333,9,True,False
op_margin_delta,HIGH,3,mst,13-24,win_50,10,0.9683732720252306,3291,0.10017045108662567,440,0.1336979641446369,0.12132464844463384,1.1019851766201456,1.0096597026378458,1.201350801265118,0.030303030303030304,10,True,False
op_margin_delta,HIGH,3,mst,13-24,win_100,10,0.9683732720252306,3291,0.10017045108662567,122,0.037070799149194776,0.025445912217690388,1.4568469321144082,1.2236440387853573,1.7324715396806787,,2,True,False
op_margin_delta,HIGH,3,mst,13-24,launch_300,10,0.9683732720252306,3291,0.10017045108662567,23,0.006988757216651474,0.0030437694040299505,2.296086295958675,1.5315061131445775,3.438357567768554,,0,False,False
op_margin_delta,HIGH,3,mst,>24,win_50,10,0.9640506492876433,5974,0.10021135974771027,633,0.10595915634415802,0.09964102392055557,1.0634089471886594,0.9876047085428693,1.1442957731740535,0.05454545454545454,10,True,False
op_margin_delta,HIGH,3,mst,>24,win_100,10,0.9640506492876433,5974,0.10021135974771027,157,0.026280549045865416,0.020599188110175463,1.2758050902444795,1.0931683068853504,1.4879983668468701,-0.14285714285714285,6,True,False
op_margin_delta,HIGH,3,mst,>24,launch_300,10,0.9640506492876433,5974,0.10021135974771027,50,0.008369601606963508,0.0035729862112926494,2.342466808439073,1.7785124211150407,3.0832647276148353,,0,False,False
op_margin_delta,HIGH,6,all,ALL,win_50,10,0.9457513299731336,37286,0.10020801642631004,5091,0.13653918360778844,0.11502717113785522,1.1870167913992422,1.157043361404315,1.217641239108626,-0.09090909090909091,10,True,False
op_margin_delta,HIGH,6,all,ALL,win_100,10,0.9457513299731336,37286,0.10020801642631004,1462,0.03921042750630263,0.02559085802744527,1.5322044874091703,1.4570561690329382,1.611062630949721,-0.06666666666666667,10,True,False
op_margin_delta,HIGH,6,all,ALL,launch_300,10,0.9457513299731336,37286,0.10020801642631004,435,0.011666577267607144,0.00594754976000172,1.961577076003105,1.7865927234836787,2.1534780648458343,0.07878787878787878,10,True,False
op_margin_delta,HIGH,6,drawdown,0-10,win_50,10,0.9431213234206122,28740,0.10020116936228964,3605,0.1254349338900487,0.09952828050749069,1.2602943932162902,1.2223229729306828,1.29927173049556,-0.09090909090909091,10,True,False
op_margin_delta,HIGH,6,drawdown,0-10,win_100,10,0.9431213234206122,28740,0.10020116936228964,1028,0.03576896311760613,0.020402826830484305,1.7531376124882334,1.6509070789947833,1.8614498489430462,-0.06666666666666667,10,True,False
op_margin_delta,HIGH,6,drawdown,0-10,launch_300,10,0.9431213234206122,28740,0.10020116936228964,302,0.010508002783576897,0.004682330217590639,2.244182339831628,2.006010177856154,2.510296980787433,-0.1,5,True,False
op_margin_delta,HIGH,6,drawdown,10-20,win_50,10,0.9511875385564467,3708,0.10020267531414674,342,0.09223300970873786,0.07977300364815565,1.1561932670297577,1.0446750656692523,1.278291644273298,0.15151515151515152,10,True,False
op_margin_delta,HIGH,6,drawdown,10-20,win_100,10,0.9511875385564467,3708,0.10020267531414674,90,0.024271844660194174,0.015106066747736792,1.6067613804123173,1.3100057846488378,1.9687014587181437,,0,False,False
op_margin_delta,HIGH,6,drawdown,10-20,launch_300,10,0.9511875385564467,3708,0.10020267531414674,36,0.009708737864077669,0.003891366031617349,2.4949433656957924,1.8043030599176444,3.4463724115432672,,0,False,False
op_margin_delta,HIGH,6,drawdown,20-30,win_50,10,0.9612692158863053,2739,0.10023420917807216,503,0.1836436655713764,0.18718436653736367,0.981084419433711,0.9060036652461648,1.0608992192547813,-0.6,10,True,False
op_margin_delta,HIGH,6,drawdown,20-30,win_100,10,0.9612692158863053,2739,0.10023420917807216,132,0.04819277108433735,0.03937641806338286,1.2238993147310433,1.035783085050722,1.4441552909310873,-0.3,5,True,False
op_margin_delta,HIGH,6,drawdown,20-30,launch_300,10,0.9612692158863053,2739,0.10023420917807216,35,0.012778386272362175,0.004574398009221986,2.7934574662285505,2.011719373583852,3.873540086401932,,0,False,False
op_margin_delta,HIGH,6,drawdown,>30,win_50,10,0.9524502889384356,2099,0.10027708771259315,641,0.3053835159599809,0.295528377603669,1.0333475195723119,0.967929432532753,1.1011716313393796,0.17575757575757575,10,True,False
op_margin_delta,HIGH,6,drawdown,>30,win_100,10,0.9524502889384356,2099,0.10027708771259315,212,0.1010004764173416,0.0972195681253583,1.0388904041119382,0.9137011881883516,1.1790743394442338,-0.5393939393939394,10,True,False
op_margin_delta,HIGH,6,drawdown,>30,launch_300,10,0.9524502889384356,2099,0.10027708771259315,62,0.029537875178656504,0.028712019873877316,1.0287633997331747,0.8048906346803588,1.3125022105738828,,0,False,False
op_margin_delta,HIGH,6,mst,0-12,win_50,10,0.9424520853980145,28114,0.10021565936514161,4051,0.1440919115031657,0.11760742866309017,1.22519396215987,1.1907025238328834,1.2605122896684393,-0.11515151515151516,10,True,False
op_margin_delta,HIGH,6,mst,0-12,win_100,10,0.9424520853980145,28114,0.10021565936514161,1182,0.04204311019420929,0.02669542124868555,1.574918402768394,1.4893608318552078,1.6651633737884168,-0.06666666666666667,10,True,False
op_margin_delta,HIGH,6,mst,0-12,launch_300,10,0.9424520853980145,28114,0.10021565936514161,368,0.013089563918332504,0.006829807332418415,1.9165348715184807,1.731517414855258,2.121032143591962,0.09523809523809523,8,True,False
op_margin_delta,HIGH,6,mst,13-24,win_50,10,0.9626845874966841,3273,0.10021126113713603,399,0.12190650779101742,0.12158231529959279,1.0026664444629614,0.9141030118010536,1.0985210861313757,-0.24848484848484848,10,True,False
op_margin_delta,HIGH,6,mst,13-24,win_100,10,0.9626845874966841,3273,0.10021126113713603,108,0.03299725022914757,0.025626894461284102,1.2876023772212528,1.0693526204027377,1.5485783284471673,,3,True,False
op_margin_delta,HIGH,6,mst,13-24,launch_300,10,0.9626845874966841,3273,0.10021126113713603,27,0.008249312557286892,0.0029086678301337987,2.8361136571952335,1.9512962375853788,4.117320084846816,,0,False,False
op_margin_delta,HIGH,6,mst,>24,win_50,10,0.9523424486957647,5899,0.10016980811682799,641,0.10866248516697745,0.09910001698081168,1.0964931034070087,1.0189084581330723,1.1792175084358054,0.16363636363636364,10,True,False
op_margin_delta,HIGH,6,mst,>24,win_100,10,0.9523424486957647,5899,0.10016980811682799,172,0.029157484319376165,0.020309050772626933,1.4356891735518915,1.238901058964506,1.662652554458678,-0.10714285714285714,7,True,False
op_margin_delta,HIGH,6,mst,>24,launch_300,10,0.9523424486957647,5899,0.10016980811682799,40,0.006780810306831667,0.0034301239599252844,1.97684118301642,1.452946614298566,2.6878880720560465,,0,False,False
op_margin_delta,HIGH,12,all,ALL,win_50,10,0.9227433666557371,36384,0.10022201777244005,5172,0.1421503957783641,0.11361745731804734,1.2511316406284732,1.2198829478470379,1.2830453391073147,0.17575757575757575,10,True,False
op_margin_delta,HIGH,12,all,ALL,win_100,10,0.9227433666557371,36384,0.10022201777244005,1472,0.040457343887423045,0.024843403097230564,1.6284944429345534,1.5489365787201197,1.7119578790251113,0.15151515151515152,10,True,False
op_margin_delta,HIGH,12,all,ALL,launch_300,10,0.9227433666557371,36384,0.10022201777244005,409,0.011241204925241865,0.005660626828341147,1.9858586806959881,1.8033943985193137,2.1865535204160227,0.07878787878787878,10,True,False
op_margin_delta,HIGH,12,drawdown,0-10,win_50,10,0.9196602668017007,28030,0.10021881525128,3653,0.13032465215840172,0.09833814822230486,1.325270553842316,1.2857070817271112,1.365864274564232,0.18787878787878787,10,True,False
op_margin_delta,HIGH,12,drawdown,0-10,win_100,10,0.9196602668017007,28030,0.10021881525128,1022,0.03646093471280771,0.019843539944509596,1.8374208843163538,1.730005806606306,1.9512378896886875,0.15151515151515152,10,True,False
op_margin_delta,HIGH,12,drawdown,0-10,launch_300,10,0.9196602668017007,28030,0.10021881525128,287,0.01023902961113093,0.004472841165870541,2.2891556465851224,2.0402710605597245,2.5680487312751827,,4,True,False
op_margin_delta,HIGH,12,drawdown,10-20,win_50,10,0.930341353074234,3627,0.10020997955462231,359,0.09897987317342156,0.0792396529811571,1.2491204775588634,1.1317715357790417,1.3771782611623522,0.23636363636363636,10,True,False
op_margin_delta,HIGH,12,drawdown,10-20,win_100,10,0.930341353074234,3627,0.10020997955462231,86,0.023711055969120487,0.014698568823561917,1.6131540596735843,1.3090035992705895,1.985871393882919,,0,False,False
op_margin_delta,HIGH,12,drawdown,10-20,launch_300,10,0.930341353074234,3627,0.10020997955462231,34,0.009374138406396471,0.003564126650826104,2.6301361665202623,1.8843486775773335,3.667207372046141,,0,False,False
op_margin_delta,HIGH,12,drawdown,20-30,win_50,10,0.9458261511942871,2695,0.10023431398073418,511,0.18961038961038962,0.18585189868709787,1.020223042916659,0.9429908507732289,1.102209561360149,0.2,10,True,False
op_margin_delta,HIGH,12,drawdown,20-30,win_100,10,0.9458261511942871,2695,0.10023431398073418,146,0.05417439703153989,0.03875478855952691,1.3978762120796668,1.1932808893801046,1.635219811035933,0.3,5,True,False
op_margin_delta,HIGH,12,drawdown,20-30,launch_300,10,0.9458261511942871,2695,0.10023431398073418,28,0.01038961038961039,0.004314352661137353,2.408150470219436,1.6683901762799782,3.4709712147636753,,0,False,False
op_margin_delta,HIGH,12,drawdown,>30,win_50,10,0.9221003776675616,2032,0.1002714038983469,649,0.31938976377952755,0.29005674808783616,1.1011285408288747,1.032469882018674,1.1721370576294818,0.5878787878787879,10,True,False
op_margin_delta,HIGH,12,drawdown,>30,win_100,10,0.9221003776675616,2032,0.1002714038983469,218,0.10728346456692914,0.09351097952134221,1.147282010263229,1.011228663990792,1.2991842450973496,0.10303030303030303,10,True,False
op_margin_delta,HIGH,12,drawdown,>30,launch_300,10,0.9221003776675616,2032,0.1002714038983469,60,0.02952755905511811,0.02758450530471256,1.070440043384559,0.8341139380691525,1.3711313629343826,,0,False,False
op_margin_delta,HIGH,12,mst,0-12,win_50,10,0.918236944215813,27391,0.10021329762518888,4041,0.14753021065313424,0.11599293154353577,1.2718896633607502,1.2361087954204315,1.3085227435408822,0.16363636363636364,10,True,False
